-2.998148924238892e-18,-1.0201144242581426e-17,-1.2643949232498314e-17,-1.665898511878783e-17,-2.2743833073381562e-17,-3.244666958000303e-17,-4.945283676552749e-17,-8.390932194895161e-17,-1.7033678909569106e-16,-5.091843926975126e-16,1.2724667611081649e-12,1.3412826776090927e-12,-6.153828096274532e-16,-1.9468370620852075e-16,-1.256617285452881e-16,-1.4724144513296952e-16,-2.68664909730577e-16,-4.170835765150112e-16,-2.4144747993948817e-16,-1.1470519180524243e-16,-6.36737128230321e-17,-3.997864891796512e-17,-2.7128704782524353e-17,-1.9319536680817052e-17,-1.4168606929887508e-17,-1.0561038115234474e-17,-7.917918096478817e-18,-5.9171404431489e-18,-4.462702970370431e-18,-2.6503939446019594e-18
-3.050093387991516e-18,-1.1006627018587218e-17,-8.615195829209236e-18,-5.079868336286173e-18,-1.6873597075863395e-18,1.9227302216065823e-18,6.047557288546207e-18,1.0351070358151408e-17,1.4288826451465934e-17,1.7852503545991682e-17,2.911333645192398e-17,4.320851997548848e-17,5.885046183052819e-17,7.866335202415972e-14,1.2643791245417866e-13,1.0035299417909114e-16,6.68101566232683e-17,4.699822069175905e-17,3.2830878809262927e-17,2.1551538869903632e-17,1.4865350351841154e-17,7.961499462926163e-18,1.6183429997719896e-18,-3.925872866354285e-18,-8.654474482112224e-18,-1.2701819625178136e-17,-1.6277293119960726e-17,-1.9244961331471496e-17,-1.942169051563413e-17,-8.008854412412902e-18
-7.099651701335167e-20,-1.8208492213783772e-19,-2.0324265900222987e-19,-2.3301856451779003e-19,-2.785251326712821e-19,-3.44497153578294e-19,-4.441765280542752e-19,-6.147801712903457e-19,-9.472556580346134e-19,-1.65135796884155e-18,-3.2476718308866834e-18,-7.204025573612115e-18,-2.3116034213013135e-17,-6.800586944096877e-16,8.487475020088476e-15,-3.0126339647199095e-17,-8.185085079040015e-18,-3.601481031534185e-18,-1.980886810107206e-18,-1.2337096363195594e-18,-8.471869729434033e-19,-6.159810011511438e-19,-4.679129200699718e-19,-3.66893966265208e-19,-2.9426228020563754e-19,-2.4088571127708727e-19,-2.0310086385259074e-19,-1.7988805244218993e-19,-1.6822074036891038e-19,-8.064273546797509e-20
-8.710471230329965e-18,-6.968842060366313e-18,-5.0646729426251924e-18,-4.1893324946268905e-18,-4.1532005862972324e-18,-4.659757294988492e-18,-5.501464266303187e-18,-6.712419795114637e-18,-8.785933124963038e-18,-1.2684532755881178e-17,-2.0532430630106174e-17,-3.458076774842876e-17,-6.973771498055943e-17,-2.344469719857283e-16,6.255139344200465e-14,-4.392269861522792e-15,-1.4920553269897819e-16,-3.63174289094374e-17,-1.5100129304856442e-17,-8.803715687642307e-18,-6.639657918682793e-18,-5.607130253873489e-18,-5.1257755029497055e-18,-4.941315850932318e-18,-4.906527002018746e-18,-4.971204583886403e-18,-5.240523390955117e-18,-6.108103388957412e-18,-8.546445543194987e-18,-9.578809509549692e-18
-4.431736242562679e-19,-5.368164858421623e-19,-5.887211657776231e-19,-7.185018583276795e-19,-9.333343218153736e-19,-1.2592468143545998e-18,-1.748685983393934e-18,-2.4975486530870624e-18,-3.6847489659676116e-18,-5.65939462558216e-18,-9.15051102137604e-18,-1.6225406054085382e-17,-3.414923908562538e-17,-1.0523976904602615e-16,5.172286580629602e-14,2.3390283447590538e-14,-9.910668557187244e-17,-3.2393791507244764e-17,-1.5375184650610015e-17,-8.461220739059926e-18,-5.15380925532282e-18,-3.3442344090552966e-18,-2.256691884216409e-18,-1.5680959956289375e-18,-1.1169461735047471e-18,-8.157246645073729e-19,-6.176497437750968e-19,-5.020023804574308e-19,-4.710789755034377e-19,-3.9001165862123767e-19
-1.4507526870818034e-19,-1.6466846973846723e-19,-2.104111397433106e-19,-2.9128735559352493e-19,-4.171264496089755e-19,-6.062556129357779e-19,-8.920529802354383e-19,-1.3352535423286003e-18,-2.0449235176437068e-18,-3.2115833910252603e-18,-5.223287114519756e-18,-9.271693994746559e-18,-1.9684638885078332e-17,-6.153364510981296e-17,3.2273196110756806e-14,-8.894589621970792e-15,-6.001823384804102e-17,-1.91728910534275e-17,-8.878519674594717e-18,-4.778995997733277e-18,-2.8321936369936113e-18,-1.7751289506834873e-18,-1.1523159522234336e-18,-7.654102646088489e-19,-5.1480087954369495e-19,-3.4791796002066035e-19,-2.363863200196144e-19,-1.647405318162805e-19,-1.248467202792516e-19,-1.0684004762006366e-19
-1.9070700046086275e-18,-2.4260667880977183e-18,-2.108697247742203e-18,-2.122648900596874e-18,-2.3486582919076266e-18,-2.769797770352962e-18,-3.448567767244862e-18,-4.5327491468347345e-18,-6.293286945381422e-18,-9.250880412639733e-18,-1.4564285117075237e-17,-2.5233982917264287e-17,-5.241261859202863e-17,-1.5682434215684768e-16,1.7665849140962869e-13,3.393373056689908e-14,-1.5086716863819695e-16,-5.0330915930801355e-17,-2.436198554106133e-17,-1.3617840979221769e-17,-8.63792850343168e-18,-5.8927269080547464e-18,-4.25102253722706e-18,-3.2343848072916492e-18,-2.5882639522438416e-18,-2.1771926039750247e-18,-1.956175384896654e-18,-1.9822550460589003e-18,-2.5008595592518222e-18,-2.1022124419662403e-18
1.5863419333077923e-19,-9.277894500268484e-20,-6.982046243881546e-20,-7.134635763540686e-20,-8.806234048452815e-20,-1.216723816799101e-19,-1.8258969156941016e-19,-2.9244398408179484e-19,-4.913826550905764e-19,-8.548892038631507e-19,-1.5407405926978764e-18,-2.959680644829952e-18,-6.649567792387459e-18,-2.109154497769129e-17,-2.310592430193493e-15,1.5527982358331475e-14,-2.08556889564008e-17,-6.529620335411628e-18,-2.8732120301876732e-18,-1.4189815287281603e-18,-7.696567088352089e-19,-4.378284002947413e-19,-2.588046311439525e-19,-1.6053753532908337e-19,-1.0584349893422625e-19,-7.50773245151144e-20,-5.935482716456886e-20,-5.923114475462373e-20,-9.186601900024689e-20,1.250434498445502e-19
-1.6407969284004083e-20,-2.0488591399765983e-19,-2.185204870717529e-19,-2.6629991314811356e-19,-3.47010881227198e-19,-4.684989542747158e-19,-6.485087831031931e-19,-9.20724778101164e-19,-1.3493418245122927e-18,-2.0644708021205378e-18,-3.3596271144343686e-18,-6.017488469099444e-18,-1.2895247273292834e-17,-3.983991471361917e-17,3.1744686931331237e-14,2.4826477596336953e-14,-3.8417515396343e-17,-1.2414732308468613e-17,-5.789198390187721e-18,-3.1315780102525366e-18,-1.9098618530248328e-18,-1.2367307593765426e-18,-8.342811348004838e-19,-5.792459278933738e-19,-4.1079989430154585e-19,-2.9715242182442425e-19,-2.2182416197100023e-19,-1.7859271431240872e-19,-1.7326776812739731e-19,-8.452232483297172e-21
6.547414567625e-16,6.029512461530488e-17,1.4916657813598505e-16,2.0941656218119346e-16,2.69485882412955e-16,3.3934039635493727e-16,4.2145418675680966e-16,5.14420849860259e-16,6.143507611346483e-16,7.15800986451096e-16,8.12140021690735e-16,8.919028053621917e-16,8.94205175225555e-16,7.534697555291835e-16,1.1275746865158436e-14,1.7058327272350246e-14,7.627458544663978e-16,9.036032761340956e-16,9.035316303122605e-16,8.197622264460502e-16,7.074984273249727e-16,5.972090359278082e-16,4.924286800327388e-16,3.971708561486052e-16,3.147623882652195e-16,2.463854129143461e-16,1.8901711572569308e-16,1.2979967992729004e-16,2.505033759938493e-17,5.432163587860611e-16
1.712932032520504e-14,5.31133225756768e-15,5.309676722241001e-15,5.3615067234102556e-15,5.432557772626506e-15,5.480031740330963e-15,5.425431180046869e-15,5.154178459326239e-15,4.533489694029328e-15,3.4863082083431905e-15,2.184343256363685e-15,1.3165618773647607e-15,2.1334357728499444e-15,7.577463589237639e-15,1.207593594336262e-13,7.609753683257728e-14,2.3141964146380594e-15,5.75964345088504e-16,4.4897067288527516e-17,1.0677659820997416e-15,2.5665470138517605e-15,3.786692598504785e-15,4.551870080635764e-15,4.9481532862239216e-15,5.122624032219437e-15,5.2067653984229645e-15,5.296618070816121e-15,5.4340531400332255e-15,5.509723190806275e-15,1.663839130627039e-14
5.2808571065604506e-15,2.585344551609018e-15,1.867561107734147e-15,1.5795054490498124e-15,1.4005791591198238e-15,1.2312545863561335e-15,1.0451388287158047e-15,8.541502034429801e-16,7.176843719494863e-16,7.825261785870916e-16,1.3498859442886662e-15,2.978196644294107e-15,7.005830416760206e-15,1.509477419312736e-14,8.572373172754362e-14,1.135901964648893e-13,9.44504816958117e-16,3.302571165625749e-15,1.1370752268873036e-15,1.0213178905572269e-16,-6.564835381506549e-17,1.5292395360635632e-16,4.984274310748511e-16,8.423972916083045e-16,1.1411636700785383e-15,1.3966274521234643e-15,1.6482138514548196e-15,2.013435745959371e-15,2.859671189551303e-15,5.411555131733523e-15
4.5727198079715096e-15,2.232262000442798e-15,1.6123333241931954e-15,1.3641877221844535e-15,1.2109394992968037e-15,1.0667361810226625e-15,9.08991593480434e-16,7.484074323380543e-16,6.371270426359232e-16,7.03882081776919e-16,1.2139273444928544e-15,2.664185135478007e-15,6.2481304356222495e-15,1.3453104652561483e-14,7.311565368632787e-14,9.145915406330924e-14,8.53889172014704e-16,2.948437487046117e-15,1.030897811332412e-15,1.2174937451075472e-16,-3.73132730775293e-17,1.4387786821833765e-16,4.3764530581477285e-16,7.316309606876134e-16,9.875259137757157e-16,1.2066987094599826e-15,1.4230543590906423e-15,1.73794122738697e-15,2.4683632178336885e-15,4.682360988137268e-15
3.614408882245625e-15,1.7759185012412893e-15,1.2798455369337973e-15,1.0812231545628264e-15,9.583017400737771e-16,8.425240795762937e-16,7.160858735157552e-16,5.8798438700167345e-16,5.006891267164789e-16,5.585993363940728e-16,9.76875003999989e-16,2.159904102299158e-15,5.0849551205427235e-15,1.086882910133796e-14,5.88665600335962e-14,7.163870354172329e-14,7.661838351363938e-16,2.4155160520054956e-15,8.396925121708315e-16,9.889535170516408e-17,-3.797041460659644e-17,1.0331224434745675e-16,3.3731143675997283e-16,5.726632190317265e-16,7.779556403257485e-16,9.538432877184018e-16,1.1271677192513623e-15,1.3788274748314467e-15,1.962514897735052e-15,3.70470662840058e-15
2.960890553600205e-15,1.4516517934662573e-15,1.0452909432744637e-15,8.823586729346812e-16,7.813734780245254e-16,6.861251108121431e-16,5.818643911701894e-16,4.756676600588903e-16,4.018096038437676e-16,4.44891677719756e-16,7.794475329285949e-16,1.7330335384092236e-15,4.102843119963052e-15,8.830971370555472e-15,5.730041011916724e-14,6.241325257571237e-14,5.70064332346588e-16,1.923755244132213e-15,6.547067413089902e-16,6.384342935914646e-17,-4.183797041794409e-17,7.766077574337905e-17,2.7144054825949273e-16,4.65361113175901e-16,6.341407258331998e-16,7.785905216150007e-16,9.208518974354738e-16,1.1272095068284578e-15,1.6051758587706097e-15,3.0344302386667484e-15
